Location,Site,Depth,Site_Depth_Date,Region,latitude,longitude,Ascidian_erectsingle,CCA,Cyanobacteria_filamentous,Hydrozoan_arborescent,Hydrozoan_bushy,Hydrozoan_encrusting,Macroalgae_articulated_calcareous,Macroalgae_corticated_foliose,Macroalgae_corticated_macrophyte,Macroalgae_Filamentous_Algae,Octocoral_arborescent,Octocoral_bushy,Octocoral_clustered,Octocoral_digitate,Octocoral_encrusting,Octocoral_fan,Octocoral_lobate,Octocoral_massive,Octocoral_whip,Other.mobile.invertebrates,Scleractinian_arborescent,Scleractinian_bushy,Scleractinian_columnar,Scleractinian_encrusting,Scleractinian_foliose,Scleractinian_massive,Scleractinian_tabular,Sponge_branching,Sponge_encrusting,Sponge_massive,Stable.substrate,Turf_Turf,Unstable.substrate,Zoanthid_encrusting,Zoanthid_massive,max.monthly.SST,min.monthly.SST,PAR
Xiaomenyu_5m_20210510,Xiaomenyu,5m,Xiaomenyu_5m_20210510,Kenting,23.65147,119.529305,0,0.262362499,0,0,7.37700586601371e-05,0,0.004241806,5.82746317169719e-05,0.000291177,0,0,0,0,0.006758646,2.16433409304374e-05,0,0.03348687,0,0,0,0.013845851,0.029339095,0,0.10669635,0.120787768,0.024487203,0.014290701,8.85644165219184e-06,1.89638140438608e-05,0,0.000681041,0.347709654,0.02547241,0.008338159,0.001029262,28.92212486,18.36055946,36.25774384
Xiaowan_10m_20160516,Xiaowan,10m,Xiaowan_10m_20160516,Kenting,21.93015967,120.7956467,0,0.200894853,0.000982081,0,0.001142187,0.006703645,0.010419193,0.008454583,0.000586089,0,0,0.002717985,2.78520761904762e-05,0.047129325,0.002220432,0,0.018376571,0.001183778,0,0.003800725,1.30456514969067e-05,0.017171266,0.000245721,0.139312454,0.002547193,0.008829744,0.009930996,0.001636086,0.000422986,0,0.022890688,0.449538894,0.042024298,0.000204927,0.000592405,30.37637901,23.28062248,38.33669281
Xiaowan_5m_20220412,Xiaowan,5m,Xiaowan_5m_20220412,North,21.93015967,120.7956467,0,0.160133129,0,0,0.025617379,0.001179442,0.0140245,0.000212455,0.001109303,0,0,0.006409726,0,0.019335308,0.000426456,0,0.005700032,0,4.45072480039506e-05,0.000276421,0.005713154,0.050679457,0,0.023939346,0.026823791,0.004564038,0.009963649,0.000279516,0,0,0.001111879,0.620144613,0.022128863,0.000183033,0,30.37637901,23.28062248,38.33669281
Xiaoxianglan_5m_20210812,Xiaoxianglan,5m,Xiaoxianglan_5m_20210812,East,25.02667,121.97327,0,0.491439445,0,0,0,0.000403804,0.028147002,0.001125737,0.000727716,0,0,0,0,0.003692174,4.42167030831427e-05,0,0.007355565,0,0,0,0.000434407,0.006442641,0,0.049350669,0.002353191,0.002507711,0.008057234,0.000408166,0.001957766,0,0.001543466,0.374532275,0.013571999,0.002829903,0.003074914,29.49176407,19.9825592,30.02545547
Xiaoyeliu_10m_20190820,Xiaoyeliu,10m,Xiaoyeliu_10m_20190820,East,22.802199,121.2002613,0,0.363670646,0.000798233,0,0,0.020439579,0.017017099,0.019174187,0.00611811,0,0,0.004542092,0,0.029031055,0.000701604,0,0.002311757,0,0,0.002255326,0,0.002101039,0,0.04658392,0.000305486,0.005627273,0.000460535,0.000748957,0.000807883,0,0.011669618,0.425077087,0.038447414,0.000380529,0.001730572,29.97533798,23,34.23238373
Xiaoyeliu_5m_20190820,Xiaoyeliu,5m,Xiaoyeliu_5m_20190820,East,22.802199,121.2002613,0,0.225962877,0.000119997,0,0.00060706,0.026980916,0.009724191,0.006826773,0.000700171,0,0,0.002243296,0,0.019781788,0.00304474,0,0.000857385,0.000193586,0,0.000548927,3.99938476190476e-05,0.004687383,0,0.075466882,0.001802354,0.005960346,0.007635101,0.00055586,0.000303149,3.05970857448828e-05,0.017750418,0.457259307,0.128723651,0.000823153,0.001370097,29.97533798,23,34.23238373
Xiaoyeliu_5m_20210828,Xiaoyeliu,5m,Xiaoyeliu_5m_20210828,North,22.802199,121.2002613,0,0.191296314,0,0,0.007022737,0.009108141,0.015485954,0.000482988,0.001421943,0,0,0.00412268,0,0.015622553,2.18343205583711e-05,0,0.032563738,0,0,0,0.003977891,0.022239852,0,0.080697472,0.012103621,0.008444486,0.012788122,1.83284928756418e-05,0.000388649,0,0.001701831,0.547043279,0.023345746,0.006456069,0.003645773,29.97533798,23,34.23238373
Xiehe_5m_20210708,Xiehe,5m,Xiehe_5m_20210708,Penghu,25.159001,121.7404905,0,0.327556635,0,0,0,0,0.047646144,1.0614980941766e-05,1.32652762037415e-05,0,0,0,0,0.000887832,0.000144396,0,0.01587372,0,0,0,9.63228854685458e-05,0.002880746,0,0.128885913,0.007761958,0.003088791,0.003312361,0.000411068,0.000380732,0,0.000893969,0.413367256,0.010995467,0.016236598,0.019556208,29.65767288,18.93502998,29.44047356
Xijiyu_5m_20210501,Xijiyu,5m,Xijiyu_5m_20210501,Ludao,23.24467,119.61939,0,0.060375324,0,0,0.000356585,0.002055235,0,0,0,0,0,1.68891809692701e-05,0,0.180357671,2.36068095474163e-05,0,0.157426106,0,0,0.000137309,0.000727975,0.01043616,0,0.078334585,0.016449253,0.110097681,0.006616399,0,3.91157809914967e-05,0,0.001037557,0.346023142,0.01264472,0.002857179,0.013987506,29.74911118,19.81311798,38.36394882
Xingyuyu_5m_20220816,Xingyuyu,5m,Xingyuyu_5m_20220816,East,22.678667,121.50435,0,0.177139185,0,0,0.061434808,0.038985569,0,5.53436286267722e-05,0,0,0,0.000471056,0.001965614,0.044397742,0.001001886,0,0.023110064,0,0,7.85940525617612e-05,0.00394989,0.03087933,0,0.15539519,0.056990074,0.014327629,0.062217487,0,0.001014914,0,0.022195338,0.26383469,0.036181587,0.002115405,0.002258604,30.25894165,23.23961067,34.9747467
Xinshe_5m_20200813,Xinshe,5m,Xinshe_5m_20200813,East,23.6612445,121.5427645,0,0.153447178,3.71824697924905e-05,0,0,0.001950816,0.019301031,0.008628801,0.00850085,0,0,0.000259272,0,0.01808,0.000788863,0,0,0,0,0,0,0.000653776,0,0.010125642,0.000136673,0.000297692,0.000269485,0.003791614,0.000512504,1.63794079416561e-05,0.000963469,0.719984784,0.051194946,0.000186644,0.000872398,29.64877129,23.21208763,32.13161087
Xinshe_5m_20210825,Xinshe,5m,Xinshe_5m_20210825,East,23.6612445,121.5427645,0,0.240464429,0,0,0.000111497,0.001123348,0.009801955,0.002725556,0.004225792,0,0,0.004784084,0,0.004217082,0.000502661,0,0.013953612,0,0,0,0,0.008295787,0,0.060822959,0.008680445,0.001888198,0.002457279,0.000789505,0,0,0.000270446,0.598215119,0.031476716,0.004080317,0.001113216,29.64877129,23.21208763,32.13161087
Xinshe_5m_20220818,Xinshe,5m,Xinshe_5m_20220818,Penghu,23.6612445,121.5427645,0,0.164121119,0,0,0.000988639,0.005885942,0.000911238,0.000494687,0.016324651,0,0,0.009607782,0,0.022804212,0.013660829,0,0.002926222,0,0.007918369,0,0.000118254,0.00313955,0.000815357,0.106244001,0.030252571,0.019201823,0.001190012,0,0.000551931,2.44184667155036e-05,0.003467802,0.503644323,0.058594797,0.023201177,0.003910295,29.64877129,23.21208763,32.13161087
Xiyuping_5m_20210504,Xiyuping,5m,Xiyuping_5m_20210504,Ludao,23.2739,119.50825,0,0.218020435,0,0,0,0,0.011629336,1.27217333333333e-05,7.97421469149795e-05,0,0,1.216057106473e-05,0,0.004112162,0,0,0.014089956,0,0,0,0.032006655,0.22955898,0,0.014105384,0.125781368,0.038143181,0.019497082,2.3955557040955e-05,0,0,5.41974038722045e-05,0.271223692,0.020771768,0.000329828,0.000547395,29.39041519,19.47366142,38.04005051
Yanzidong_5m_20220701,Yanzidong,5m,Yanzidong_5m_20220701,Lanyu,22.678217,121.4981,0,0.184793693,0,0,0.003392157,0.002411827,0.000533039,0,3.33548762146842e-05,0,0,0.004559503,0.001808679,0.036658275,0.001284036,8.03208703770647e-05,0.023913394,0.00018052,0.000303577,0,0.000768257,0.018509208,0.00225603,0.228264682,0.048590976,0.073040636,0.020592439,0,0.001311354,0,0.027711747,0.268484146,0.046936115,0.001765809,0.001816224,30.25894165,23.23961067,34.9747467
Yayo_10m_20190729,Yayo,10m,Yayo_10m_20190729,Lanyu,22.0507825,121.5100035,0,0.117167343,0,0,0.000194352,0.004665136,0.001094903,0.000954145,3.53536317362925e-05,3.16864062665333e-05,0.000398453,0.002684466,0.005224771,0.00148826,0.004454035,0,0,0.000136508,0.000513401,9.86446005574843e-05,0.001515674,0.032289073,0.001352517,0.13124296,0.001924846,0.011023898,0.016735322,0,0.001633913,0.001322246,0.019172362,0.481816113,0.160829619,0,0,30.22652626,23.69605446,35.92948914
Yayo_5m_20220713,Yayo,5m,Yayo_5m_20220713,North,22.0507825,121.5100035,0,0.224506296,0,0,0.000356877,0,0.000262783,0,0.000299134,0,0,0,0.000362407,0.008506474,0.000274451,0,0.011037814,0,0,0,0.004428471,0.059236026,0.001642068,0.119958172,0.026881295,0.017197994,0.01099818,0,0.000722091,0,0.013294619,0.463638235,0.035612225,0.000566728,0.000217661,30.22652626,23.69605446,35.92948914
Yeliu_10m_20200622,Yeliu,10m,Yeliu_10m_20200622,North,25.203935,121.694484,0,0.271233625,2.49512051893629e-05,0,0.000499441,0.000211282,7.13626897202809e-05,0.000156449,0,0,0,0.000480874,0,0.000834823,0.000177582,0,0,0,0,0,0,0.009075315,0,0.204404759,0.002622993,0.004722257,0.005827762,0.000375948,0.001642839,0.000874703,0.001824125,0.429788353,0.056493769,0.008150947,0.00050584,29.77444839,18.56258011,29.52822876
Yeliu_5m_20210727,Yeliu,5m,Yeliu_5m_20210727,East,25.203935,121.694484,0,0.243676769,0,0,0.000149672,0,0.002446604,0.000139579,0.000124011,0,0,0,0,0.001669015,2.05001554926116e-05,0,0.012037466,0,0,0,0.001761503,0.022094357,0,0.127919169,0.011185967,0.008857761,0.003540556,0.000361246,0.004273747,0,0.001572208,0.289559847,0.017253018,0.070294527,0.181062478,29.77444839,18.56258011,29.52822876
Zhaoyang_5m_20230525,Zhaoyang,5m,Zhaoyang_5m_20230525,Xiaoliuqiu,24.4568,121.822333,0,0.118065672,0,0,0,0,0.005804918,0.00123829,0.001727712,0,0,0,0,0,0,0,0,0,0,0,2.77004475913472e-05,0.001441936,0,0.003283006,0.002271122,0.000299076,0.006173796,0.000100742,0.000356785,0,0.001455359,0.731574724,0.126107245,7.19166953100119e-05,0,29.58224487,22.35772896,29.60179901
Zhongao_Beach_5m_20200610,Zhongao_Beach,5m,Zhongao_Beach_5m_20200610,Xiaoliuqiu,22.351516,120.388079,0,0.058197741,0.000242773,0,0,0,0.00231381,0.001269007,2.07588095030507e-05,0,0,0.000819239,0.000407283,0.005895604,0.0029558,0,0.000163397,2.22611904539293e-05,0,0.001776221,0.000228817,0.00384358,4.17639903508985e-05,0.014613785,0.000418268,0.027346772,0.007103122,2.05834190270356e-05,0,0,0.004275892,0.411590123,0.456433397,0,0,30.60363007,22.28019142,40.00014877
Zhongao_Beach_5m_20210901,Zhongao_Beach,5m,Zhongao_Beach_5m_20210901,Ludao,22.351516,120.388079,0,0.160602871,0,0,0,0.001112172,0.001505138,8.47150545199474e-05,0.000316535,0,0,0.00090124,0,0.000805413,7.63048656490532e-05,0,0.000582988,0,0,0.000323808,0,0.000600011,0,0.019692238,0.001445527,0.009294187,0.000211012,0,0.000343545,1.28346223100004e-05,0.005967997,0.70414514,0.089748307,0.001845608,0.000382409,30.60363007,22.28019142,40.00014877
Zhongliaogang_5m_20220701,Zhongliaogang,5m,Zhongliaogang_5m_20220701,,22.678317,121.47335,0,0.093746365,0,0,0.013769567,0.000616648,2.32179905226265e-05,8.3901352415309e-05,0,0,0,0.000332575,0.000223709,0.017810191,0.000663917,0,0.008874609,0.000162725,0.000179766,0.000106565,0.002534401,0.014232229,0,0.212151438,0.019676219,0.03350643,0.024858127,0.000310133,0.000114281,0,0.008056034,0.436331657,0.109864456,0.001189756,0.000581083,30.25894165,23.23961067,35.27151871
